source,intel_type,title,description,latitude,longitude,timestamp
Manual Upload,HUMINT,Field Report 233,Ground report from field asset with directional notes.,28.390145,77.40066,2026-01-04T05:27:00Z
Manual Upload,HUMINT,Field Report 234,Ground report from field asset with directional notes.,28.385438,76.983002,2026-01-04T05:47:00Z
Manual Upload,HUMINT,Field Report 235,Ground report from field asset with directional notes.,28.516045,77.090864,2026-01-04T06:07:00Z
Manual Upload,HUMINT,Field Report 236,Ground report from field asset with directional notes.,28.707861,77.354814,2026-01-04T06:27:00Z
Manual Upload,HUMINT,Field Report 237,Ground report from field asset with directional notes.,28.553678,77.308332,2026-01-04T06:47:00Z
Manual Upload,HUMINT,Field Report 238,Ground report from field asset with directional notes.,28.826329,77.250727,2026-01-04T07:07:00Z
Manual Upload,HUMINT,Field Report 239,Ground report from field asset with directional notes.,28.423851,77.118666,2026-01-04T07:27:00Z
Manual Upload,HUMINT,Field Report 240,Ground report from field asset with directional notes.,28.437901,77.251065,2026-01-04T07:47:00Z
Manual Upload,HUMINT,Field Report 241,Ground report from field asset with directional notes.,28.788977,77.406739,2026-01-04T08:07:00Z
Manual Upload,HUMINT,Field Report 242,Ground report from field asset with directional notes.,28.682352,77.293118,2026-01-04T08:27:00Z
Manual Upload,HUMINT,Field Report 243,Ground report from field asset with directional notes.,28.624782,77.079262,2026-01-04T08:47:00Z
Manual Upload,HUMINT,Field Report 244,Ground report from field asset with directional notes.,28.602863,77.204052,2026-01-04T09:07:00Z
Manual Upload,HUMINT,Field Report 245,Ground report from field asset with directional notes.,28.504171,77.345322,2026-01-04T09:27:00Z
Manual Upload,HUMINT,Field Report 246,Ground report from field asset with directional notes.,28.605253,77.0049,2026-01-04T09:47:00Z
Manual Upload,HUMINT,Field Report 247,Ground report from field asset with directional notes.,28.747001,77.314691,2026-01-04T10:07:00Z
Manual Upload,HUMINT,Field Report 248,Ground report from field asset with directional notes.,28.540405,77.376771,2026-01-04T10:27:00Z
Manual Upload,HUMINT,Field Report 249,Ground report from field asset with directional notes.,28.485088,77.282567,2026-01-04T10:47:00Z
Manual Upload,HUMINT,Field Report 250,Ground report from field asset with directional notes.,28.791832,77.306483,2026-01-04T11:07:00Z
Manual Upload,HUMINT,Field Report 251,Ground report from field asset with directional notes.,28.401472,77.206303,2026-01-04T11:27:00Z
Manual Upload,HUMINT,Field Report 252,Ground report from field asset with directional notes.,28.470138,77.294249,2026-01-04T11:47:00Z
Manual Upload,HUMINT,Field Report 253,Ground report from field asset with directional notes.,28.597975,77.15153,2026-01-04T12:07:00Z
Manual Upload,HUMINT,Field Report 254,Ground report from field asset with directional notes.,28.607723,77.129225,2026-01-04T12:27:00Z
Manual Upload,HUMINT,Field Report 255,Ground report from field asset with directional notes.,28.770898,77.339801,2026-01-04T12:47:00Z
Manual Upload,HUMINT,Field Report 256,Ground report from field asset with directional notes.,28.620864,77.11568,2026-01-04T13:07:00Z
Manual Upload,HUMINT,Field Report 257,Ground report from field asset with directional notes.,28.836091,77.313256,2026-01-04T13:27:00Z
Manual Upload,HUMINT,Field Report 258,Ground report from field asset with directional notes.,28.691545,77.382903,2026-01-04T13:47:00Z
Manual Upload,HUMINT,Field Report 259,Ground report from field asset with directional notes.,28.41673,77.02403,2026-01-04T14:07:00Z
Manual Upload,HUMINT,Field Report 260,Ground report from field asset with directional notes.,28.822249,77.151788,2026-01-04T14:27:00Z
Manual Upload,HUMINT,Field Report 261,Ground report from field asset with directional notes.,28.590116,77.269239,2026-01-04T14:47:00Z
Manual Upload,HUMINT,Field Report 262,Ground report from field asset with directional notes.,28.46541,77.159102,2026-01-04T15:07:00Z
Manual Upload,HUMINT,Field Report 263,Ground report from field asset with directional notes.,28.39822,77.170547,2026-01-04T15:27:00Z
Manual Upload,HUMINT,Field Report 264,Ground report from field asset with directional notes.,28.707033,77.434747,2026-01-04T15:47:00Z
Manual Upload,HUMINT,Field Report 265,Ground report from field asset with directional notes.,28.652521,77.010032,2026-01-04T16:07:00Z
Manual Upload,HUMINT,Field Report 266,Ground report from field asset with directional notes.,28.594377,77.012587,2026-01-04T16:27:00Z
Manual Upload,HUMINT,Field Report 267,Ground report from field asset with directional notes.,28.419,76.967294,2026-01-04T16:47:00Z
Manual Upload,HUMINT,Field Report 268,Ground report from field asset with directional notes.,28.594323,77.092378,2026-01-04T17:07:00Z
Manual Upload,HUMINT,Field Report 269,Ground report from field asset with directional notes.,28.60202,77.224443,2026-01-04T17:27:00Z
Manual Upload,HUMINT,Field Report 270,Ground report from field asset with directional notes.,28.539878,77.018163,2026-01-04T17:47:00Z
Manual Upload,HUMINT,Field Report 271,Ground report from field asset with directional notes.,28.639052,77.136213,2026-01-04T18:07:00Z
Manual Upload,HUMINT,Field Report 272,Ground report from field asset with directional notes.,28.469933,77.157464,2026-01-04T18:27:00Z
Manual Upload,HUMINT,Field Report 273,Ground report from field asset with directional notes.,28.579324,77.12587,2026-01-04T18:47:00Z
Manual Upload,HUMINT,Field Report 274,Ground report from field asset with directional notes.,28.58457,77.14389,2026-01-04T19:07:00Z
Manual Upload,HUMINT,Field Report 275,Ground report from field asset with directional notes.,28.388467,77.150261,2026-01-04T19:27:00Z
Manual Upload,HUMINT,Field Report 276,Ground report from field asset with directional notes.,28.82791,77.055966,2026-01-04T19:47:00Z
Manual Upload,HUMINT,Field Report 277,Ground report from field asset with directional notes.,28.458625,77.047323,2026-01-04T20:07:00Z
Manual Upload,HUMINT,Field Report 278,Ground report from field asset with directional notes.,28.501863,77.262724,2026-01-04T20:27:00Z
Manual Upload,HUMINT,Field Report 279,Ground report from field asset with directional notes.,28.623209,77.013592,2026-01-04T20:47:00Z
Manual Upload,HUMINT,Field Report 280,Ground report from field asset with directional notes.,28.388836,77.083472,2026-01-04T21:07:00Z
Manual Upload,HUMINT,Field Report 281,Ground report from field asset with directional notes.,28.419441,77.016594,2026-01-04T21:27:00Z
Manual Upload,HUMINT,Field Report 282,Ground report from field asset with directional notes.,28.811429,77.246615,2026-01-04T21:47:00Z
Manual Upload,HUMINT,Field Report 283,Ground report from field asset with directional notes.,28.483284,77.225066,2026-01-04T22:07:00Z
Manual Upload,HUMINT,Field Report 284,Ground report from field asset with directional notes.,28.50163,77.4003,2026-01-04T22:27:00Z
Manual Upload,HUMINT,Field Report 285,Ground report from field asset with directional notes.,28.713656,77.16128,2026-01-04T22:47:00Z
Manual Upload,HUMINT,Field Report 286,Ground report from field asset with directional notes.,28.560343,77.068944,2026-01-04T23:07:00Z
Manual Upload,HUMINT,Field Report 287,Ground report from field asset with directional notes.,28.775934,77.304842,2026-01-04T23:27:00Z
Manual Upload,HUMINT,Field Report 288,Ground report from field asset with directional notes.,28.611486,77.044515,2026-01-04T23:47:00Z
Manual Upload,HUMINT,Field Report 289,Ground report from field asset with directional notes.,28.465688,77.27745,2026-01-05T00:07:00Z
Manual Upload,HUMINT,Field Report 290,Ground report from field asset with directional notes.,28.716827,77.102989,2026-01-05T00:27:00Z
Manual Upload,HUMINT,Field Report 291,Ground report from field asset with directional notes.,28.365453,77.051539,2026-01-05T00:47:00Z
Manual Upload,HUMINT,Field Report 292,Ground report from field asset with directional notes.,28.817791,77.270059,2026-01-05T01:07:00Z
Manual Upload,HUMINT,Field Report 293,Ground report from field asset with directional notes.,28.733445,77.385282,2026-01-05T01:27:00Z
Manual Upload,HUMINT,Field Report 294,Ground report from field asset with directional notes.,28.707868,77.044116,2026-01-05T01:47:00Z
Manual Upload,HUMINT,Field Report 295,Ground report from field asset with directional notes.,28.704621,77.042323,2026-01-05T02:07:00Z
Manual Upload,HUMINT,Field Report 296,Ground report from field asset with directional notes.,28.529978,77.186608,2026-01-05T02:27:00Z
Manual Upload,HUMINT,Field Report 297,Ground report from field asset with directional notes.,28.845022,77.292016,2026-01-05T02:47:00Z
Manual Upload,HUMINT,Field Report 298,Ground report from field asset with directional notes.,28.577861,76.969413,2026-01-05T03:07:00Z
Manual Upload,HUMINT,Field Report 299,Ground report from field asset with directional notes.,28.851085,77.399629,2026-01-05T03:27:00Z
Manual Upload,HUMINT,Field Report 300,Ground report from field asset with directional notes.,28.449263,77.33913,2026-01-05T03:47:00Z
Manual Upload,HUMINT,Field Report 301,Ground report from field asset with directional notes.,28.368767,77.135072,2026-01-05T04:07:00Z
Manual Upload,HUMINT,Field Report 302,Ground report from field asset with directional notes.,28.600815,76.959503,2026-01-05T04:27:00Z
Manual Upload,HUMINT,Field Report 303,Ground report from field asset with directional notes.,28.800509,77.195284,2026-01-05T04:47:00Z
Manual Upload,HUMINT,Field Report 304,Ground report from field asset with directional notes.,28.386488,76.967695,2026-01-05T05:07:00Z
Manual Upload,HUMINT,Field Report 305,Ground report from field asset with directional notes.,28.703923,77.104329,2026-01-05T05:27:00Z
Manual Upload,HUMINT,Field Report 306,Ground report from field asset with directional notes.,28.478044,77.210573,2026-01-05T05:47:00Z
Manual Upload,HUMINT,Field Report 307,Ground report from field asset with directional notes.,28.741396,77.346628,2026-01-05T06:07:00Z
Manual Upload,HUMINT,Field Report 308,Ground report from field asset with directional notes.,28.413896,77.360946,2026-01-05T06:27:00Z
Manual Upload,HUMINT,Field Report 309,Ground report from field asset with directional notes.,28.531739,77.204331,2026-01-05T06:47:00Z
Manual Upload,HUMINT,Field Report 310,Ground report from field asset with directional notes.,28.539291,77.231858,2026-01-05T07:07:00Z
Manual Upload,HUMINT,Field Report 311,Ground report from field asset with directional notes.,28.695604,77.085768,2026-01-05T07:27:00Z
Manual Upload,HUMINT,Field Report 312,Ground report from field asset with directional notes.,28.593275,77.372875,2026-01-05T07:47:00Z
Manual Upload,HUMINT,Field Report 313,Ground report from field asset with directional notes.,28.514467,77.125869,2026-01-05T08:07:00Z
Manual Upload,HUMINT,Field Report 314,Ground report from field asset with directional notes.,28.622816,77.290969,2026-01-05T08:27:00Z
Manual Upload,HUMINT,Field Report 315,Ground report from field asset with directional notes.,28.796464,77.380849,2026-01-05T08:47:00Z
Manual Upload,HUMINT,Field Report 316,Ground report from field asset with directional notes.,28.606077,77.093969,2026-01-05T09:07:00Z
Manual Upload,HUMINT,Field Report 317,Ground report from field asset with directional notes.,28.623554,77.2789,2026-01-05T09:27:00Z
Manual Upload,HUMINT,Field Report 318,Ground report from field asset with directional notes.,28.43785,77.164159,2026-01-05T09:47:00Z
Manual Upload,HUMINT,Field Report 319,Ground report from field asset with directional notes.,28.474028,77.456044,2026-01-05T10:07:00Z
Manual Upload,HUMINT,Field Report 320,Ground report from field asset with directional notes.,28.542497,76.974452,2026-01-05T10:27:00Z
Manual Upload,HUMINT,Field Report 321,Ground report from field asset with directional notes.,28.652692,77.306903,2026-01-05T10:47:00Z
Manual Upload,HUMINT,Field Report 322,Ground report from field asset with directional notes.,28.57926,77.062154,2026-01-05T11:07:00Z
Manual Upload,HUMINT,Field Report 323,Ground report from field asset with directional notes.,28.408537,77.419324,2026-01-05T11:27:00Z
Manual Upload,HUMINT,Field Report 324,Ground report from field asset with directional notes.,28.552789,77.012966,2026-01-05T11:47:00Z
Manual Upload,HUMINT,Field Report 325,Ground report from field asset with directional notes.,28.500862,77.272446,2026-01-05T12:07:00Z
Manual Upload,HUMINT,Field Report 326,Ground report from field asset with directional notes.,28.636358,77.415195,2026-01-05T12:27:00Z
Manual Upload,HUMINT,Field Report 327,Ground report from field asset with directional notes.,28.857566,77.397046,2026-01-05T12:47:00Z
Manual Upload,HUMINT,Field Report 328,Ground report from field asset with directional notes.,28.451376,77.414164,2026-01-05T13:07:00Z
Manual Upload,HUMINT,Field Report 329,Ground report from field asset with directional notes.,28.538323,77.124598,2026-01-05T13:27:00Z
Manual Upload,HUMINT,Field Report 330,Ground report from field asset with directional notes.,28.658474,77.431633,2026-01-05T13:47:00Z
Manual Upload,HUMINT,Field Report 331,Ground report from field asset with directional notes.,28.502024,77.054286,2026-01-05T14:07:00Z
Manual Upload,HUMINT,Field Report 332,Ground report from field asset with directional notes.,28.653658,77.309918,2026-01-05T14:27:00Z
Manual Upload,HUMINT,Field Report 333,Ground report from field asset with directional notes.,28.780986,77.020481,2026-01-05T14:47:00Z
Manual Upload,HUMINT,Field Report 334,Ground report from field asset with directional notes.,28.761566,77.242331,2026-01-05T15:07:00Z
Manual Upload,HUMINT,Field Report 335,Ground report from field asset with directional notes.,28.760163,77.132499,2026-01-05T15:27:00Z
Manual Upload,HUMINT,Field Report 336,Ground report from field asset with directional notes.,28.418995,76.963167,2026-01-05T15:47:00Z
Manual Upload,HUMINT,Field Report 337,Ground report from field asset with directional notes.,28.827517,77.032566,2026-01-05T16:07:00Z
